id	price	area	bedrooms	wc	n_floors	car_place	house_orientation	furniture	facade	legal	street	district	type	date	location2
90310	5.5	54	2.0	2.0	1	True			True		gò dầu	tân phú	tin thường	21/02/2023	gò dầu, tân quý, tân phú
109254	5.89	84	4.0	4.0	4	True	nam		True			bình tân	tin thường	28/09/2023	thành phố hồ chí minh
88519	4.35	34	3.0	3.0		True			False		bùi thị xuân	tân bình	tin thường	13/01/2023	bùi thị xuân p3 tân bình thành phố hồ chí minh
96199	11.3	100				False			False			quận 7	tin thường	05/05/2023	mức giá
94151	10.0	64	4.0	4.0	2	False			True		trịnh đình trọng	tân phú	tin thường	06/04/2023	318 trịnh đình trọng , phường hoà thạnh , quận tân phú
93895	3.3	22	2.0	2.0	3	True			False			quận 8	tin thường	01/04/2023	mức giá
92871	5.7	50			2	True			False			bình tân	tin thường	21/03/2023	mức giá
91591	4.35	62	2.0	1.0		False			True			bình tân	tin thường	07/03/2023	mức giá
89799	4.3	61	3.0	2.0	2	False			False		phạm thế hiển	quận 8	tin thường	12/02/2023	phạm thế hiển p7q8
89287	4.6	49	2.0	5.0	2	False			False			quận 8	tin thường	08/02/2023	quận 7
88775	4.2	51			1	True			False			bình tân	tin thường	01/02/2023	mức giá
87751	2.0	24				False			False			quận 4	tin thường	27/12/2022	504, đường nguyễn tất thành, phường 18, quận 4, tp.hcm
110278	9.0	42	9.0	9.0	4	False			False			bình thạnh	tin thường	13/10/2023	mức giá
83399	9.5	131	2.0	2.0	1	False			False		lê văn huân	tân bình	tin thường	17/11/2022	lê văn huân, p.13, tân bình
81863	1.95	35	2.0	2.0	1	False			False		điện biên phủ	bình thạnh	tin thường	05/11/2022	điện biên phủ, bình thạnh
81607	6.2	72	2.0	3.0	1	True			False		đông hưng thuận	quận 12	tin thường	03/11/2022	đông hưng thuận 2, đông hưng thuận, quận 12, hồ chí minh
81351	3.0	80		3.0		False			False			thủ đức	tin thường	02/11/2022	mức giá
80327	9.8	87	2.0	2.0	1	True			True		hoàng hoa thám	bình thạnh	tin thường	26/10/2022	hoàng hoa thám, p5, bình thạnh
111814	5.7	108	4.0	4.0	4	True			False		tân chánh hiệp	quận 12	tin thường	29/10/2023	tân chánh hiệp - quận 12 - tp hồ chí minh
111302	2.9	60	2		1	False			False			bình tân	tin thường	22/10/2023	thành phố hồ chí minh
108487	5.5	80	3.0		2	True			False			tân phú	tin thường	21/09/2023	thành phố hồ chí minh
114375	5.1	64	4.0	4.0	2	True			True			gò vấp	tin thường	08/11/2023	mức giá
113095	18.0	136	4.0	5.0	2	True			False		bưng ông thoàn	quận 9	tin thường	27/11/2023	đường bưng ông thoàn, phường phú hữu, q9
112071	8.8	55	4.0		5	True	đông-bắc		False		thống nhất	gò vấp	tin thường	30/10/2023	thống nhất
111815	7.2	260	4.0	3.0	2	False			True		tân hiệp	hóc môn	tin thường	29/10/2023	tân hiệp - hóc môn
111303	3.85	44	3	2	1	True			False		lê văn quới	bình tân	tin thường	22/10/2023	lê văn quới, bình hưng hòa a, bình tân
110791	5.6	60	3.0	3.0	3	True			False		gò xoài	bình tân	tin thường	16/10/2023	gò xoài, bình hưng hòa a, bình tân, hồ chí minh, -dự án-
110535	6.8	113	3.0	3.0	1	True			True		số 1	thủ đức	tin thường	14/10/2023	đường số 17 phường bình chiểu.tp thủ đức
109255	2.93	30	3	2	3	True			False			bình tân	tin thường	28/09/2023	mức giá
108999	3.95	94	10.0	10.0		True			False			quận 12	tin thường	27/09/2023	thành phố hồ chí minh
107719	2.35	82				False			False			quận 7	tin thường	12/09/2023	mức giá
107463	2.7	95	2.0	2.0		False			True			nhà bè	tin thường	10/09/2023	nguyen huu tho
106695	4.5	40	6.0	4.0	3	False	đông-nam		False			phú nhuận	tin thường	30/08/2023	mức giá
105671	3.8	31	2.0	2.0	3	False			False			phú nhuận	tin thường	18/08/2023	mức giá
105415	2.2	55	1.0	1.0		True			False		đỗ xuân hợp	quận 9	tin thường	16/08/2023	đường đỗ xuân hợp, phường phú hữu, q9
104135	3.5	50	2	2	1	False			False			quận 9	tin thường	02/08/2023	mức giá
103623	13.5	210				False			True		số 8	thủ đức	tin thường	28/07/2023	đường số 8, phường linh trung, quận thủ đức, tp hcm
80328	7.0	70	2.0	2.0	1	True			False		trường sa	phú nhuận	tin thường	26/10/2022	trường sa, p13, phú nhuận
94152	9.1	52	4.0	3.0	2	False			True			tân bình	tin thường	06/04/2023	mức giá
105672	2.65	67	2.0	2.0		False			False			quận 9	tin thường	18/08/2023	đường võ chí công, phường phú hữu, q9
104392	5.7	43	2	4.0	3	True			False		nguyễn cửu vân	bình thạnh	tin thường	04/08/2023	đường nguyễn cửu vân, phường 17, quận bình thạnh
100296	7.5	101	2.0	2.0		True			False		xa lộ hà nội	quận 2	tin thường	26/06/2023	xa lộ hà nội, phường an phú, quận 2, tp.hcm
98760	4.8	87	3.0	3.0	2	False			False		hương lộ 2	bình tân	tin thường	08/06/2023	hương lộ 2, bình trị đông, bình tân, hồ chí minh
98504	4.4	38	3.0	3.0	3	True			True		điện biên phủ	bình thạnh	tin thường	05/06/2023	điện biên phủ, phường 22, bình thạnh
97224	7.6	85	3.0	3.0	3	True			False			bình thạnh	tin thường	20/05/2023	mức giá
96200	6.0	110	4		4	True			True		lê văn việt	quận 9	tin thường	05/05/2023	lê văn việt, tăng nhơn phú b, quận 9
95176	3.0	50	2	8.0	1	True			False			gò vấp	tin thường	18/04/2023	hồ chí minh gò vấp
83656	21.0	190				True			False		hoàng hoa thám	tân bình	tin thường	19/11/2022	hoàng hoa thám
92104	11.9	95	5.0	7.0	4	True			False			gò vấp	tin thường	13/03/2023	mức giá
91336	5.6	53	3	2	2	False			False			quận 10	tin thường	04/03/2023	mức giá
91080	6.8	65	2.0	2.0	2	True			True		lê văn lương	quận 7	tin thường	28/02/2023	đường lê văn lương, quận 7
90824	10.2	46	3.0	3.0	3	True			False			quận 10	tin thường	26/02/2023	thành phố hồ chí minh
90312	3.8	44			1	True			False			bình tân	tin thường	21/02/2023	mức giá
87496	2.6	56	2.0	2.0	25	True	đông-nam		True		tạ quang bửu	quận 8	tin thường	26/12/2022	tạ quang bưu
86984	7.0	30	9.0	8.0		True			False		lê quang định	bình thạnh	tin thường	19/12/2022	251/59 lê quang định
86728	4.6	54	2.0	3.0	1	False			False		phan huy ích	tân bình	tin thường	16/12/2022	phan huy ích, p.15, tân bình
106440	2.6	44	2.0	1.0		False			False			quận 12	tin thường	26/08/2023	thành phố hồ chí minh
107976	2.29	37	4.0	3.0		False			False			quận 8	tin thường	14/09/2023	mức giá
85705	2.0	75	3.0	2.0		False			False		liên phường	quận 9	tin thường	08/12/2022	đường liên phường, phường phú hữu, q9
94153	2.9	224	4.0	5.0		True	đông-nam		False			tân bình	tin thường	06/04/2023	mức giá
91593	7.3	80	4.0	5.0	2	False			False		nguyễn thị thập	quận 7	tin thường	06/03/2023	nguyễn thị thập quận 7
91081	4.3	44			2	True			False			thủ đức	tin thường	28/02/2023	mức giá
90313	6.4	30	3		4	False			False			quận 10	tin thường	21/02/2023	mức giá
89801	4.6	134	4	3	2	False			False			quận 7	tin thường	12/02/2023	mức giá
88265	6.4	60	3.0	3.0	3	True			True		số 5	bình tân	tin thường	07/01/2023	đường số 5, bình hưng hoà, bình tân, tp hcm, dự án
88009	11.5	199	13.0	13.0	5	True			False			bình thạnh	tin thường	02/01/2023	mức giá
87753	3.5	18	2.0	3.0	2	True			True			quận 10	tin thường	27/12/2022	thành phố hồ chí minh
86985	5.85	43	5.0	4.0		False			False		thích quảng đức	phú nhuận	tin thường	19/12/2022	100/168c thích quãng đức
85193	1.75	36	2	2		True			False			gò vấp	tin thường	03/12/2022	mức giá
84937	7.05	56	4		3	True			False			gò vấp	tin thường	01/12/2022	nguyễn tư giản phường 12 quận gò vấp
84425	4.05	40	2.0	2.0	1	False			False			gò vấp	tin thường	25/11/2022	mức giá
84169	4.0	55				True			False			tân bình	tin thường	23/11/2022	thành phố hồ chí minh
83657	3.54	76	3.0	2.0	1	False			False		số 2	bình tân	tin thường	19/11/2022	đường số 21b, p.bình trị đông b
82377	2.43	44	2.0	2.0	1	False			False		phạm hữu lầu	quận 7	tin thường	09/11/2022	phạm hữu lầu, quận 7
80585	3.9	60	1.0	1.0		False			False		song hành	quận 12	tin thường	28/10/2022	song hành - tân hưng thuận - quận 12 - tp hcm
80329	8.0	66	3.0	3.0		True			False			quận 7	tin thường	26/10/2022	q7
114376	6.6	72	4.0	6.0	2	True			False			gò vấp	tin thường	08/11/2023	mức giá
94665	10.0	100	5.0	5.0	5	True			True			gò vấp	tin thường	12/04/2023	mức giá
95689	7.2	45	3.0	2.0	1	False			False			bình thạnh	tin thường	26/04/2023	mức giá
81098	3.6	33	2.0	2.0	1	True			False		nguyễn thượng hiền	bình thạnh	tin thường	01/11/2022	nguyễn thượng hiền, phường 5, quận bình thạnh, hồ chí minh
80586	6.5	81				False			False		số 28	thủ đức	tin thường	28/10/2022	đường số 28, phường linh đông, quận thủ đức, tp hcm
80330	14.5	72	3.0	3.0		True			True		nguyễn đình chiểu	phú nhuận	tin thường	26/10/2022	cư xá nguyễn đình chiểu, phường 3, phú nhuận
114633	6.5	68	4.0	5.0	4	True			True		số 2	bình tân	tin thường	04/12/2023	đường số 20
113865	12.0	80		4	2	False			True			bình tân	tin thường	15/11/2023	mức giá
111817	4.66	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	29/10/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm, -dự án-, -dự án-
111305	2.7	45				True			False		lê đình cẩn	bình tân	tin thường	22/10/2023	lê đình cẩn, tân tạo, bình tân
110793	5.4	54	4.0	4.0		True			False		số 1	thủ đức	tin thường	15/10/2023	đường 10
110281	24.5	168	8		2	True			True			bình tân	tin thường	13/10/2023	mức giá
96201	3.0	60			2	True			False			quận 9	tin thường	05/05/2023	mức giá
107977	5.6	72			2	True			False			bình tân	tin thường	14/09/2023	mức giá
107465	5.0	40	3.0	3.0	3	False			True		lũy bán bích	tân phú	tin thường	10/09/2023	luỹ bán bích
106697	4.0	50	5		4	True			False			bình tân	tin thường	29/08/2023	mức giá
106185	26.0	76	2.0	2.0	2	False	nam		True			quận 5	tin thường	24/08/2023	quận 5, hồ chí minh
103113	4.66	88	2.0	2.0	20	False	đông		False		lò lu	quận 9	tin thường	24/07/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm, -dự án-, -dự án-
101065	9.7	43	4.0	4.0	3	True			False			bình thạnh	tin thường	24/06/2023	lê văn duyệt
97225	8.6	60	4.0	5.0	3	False			False			bình thạnh	tin thường	20/05/2023	mức giá
82378	6.1	48	2.0	2.0	1	False			False			phú nhuận	tin thường	09/11/2022	hồ biểu chánh, phường 12, quận phú nhuận, hồ chí minh
83658	3.5	75			2	True			False		liên khu 5	bình tân	tin thường	19/11/2022	liên khu 4 5, bình hưng hòa b, bình tân, tp hồ chí minh.
91850	6.6	81	3.0	1	1	True			True			bình tân	tin thường	09/03/2023	mức giá
99786	3.1	30	4.0	2	1	False			False			quận 11	tin thường	17/06/2023	mức giá
98506	3.7	30	2.0	2.0	1	True			True			gò vấp	tin thường	05/06/2023	mức giá
97994	2.65	41	2.0	2.0	1	False			False		tây thạnh	tân phú	tin thường	29/05/2023	tây thạnh, p. tây thạnh, tân phú
96202	5.0	77	5.0		4	True			False			quận 9	tin thường	05/05/2023	mức giá
95946	3.5	35	3.0	2.0		False			False			phú nhuận	tin thường	28/04/2023	1/nguyễn công hoan,phường 7. phú nhuận
93642	6.5	129	12.0	12.0	2	False			False			quận 7	tin thường	31/03/2023	mức giá
93386	7.0	44	8.0	8.0	5	True			True			phú nhuận	tin thường	27/03/2023	mức giá
92874	9.2	210	3.0	5.0	2	False			True			bình chánh	tin thường	21/03/2023	mức giá
92618	6.3	58	4	4	2	True			False			bình tân	tin thường	17/03/2023	mức giá
91082	3.2	65	5.0	4.0		False			False		trần xuân soạn	quận 7	tin thường	28/02/2023	đường trần xuân soạn, quận 7
84426	4.95	56	2.0	2.0	1	True			False		cn1	tân phú	tin thường	25/11/2022	cn1, sơn kỳ, tân phú
90826	12.5	70	4.0	4.0	4	True			False			quận 10	tin thường	26/02/2023	thành phố hồ chí minh
90314	6.7	54	3.0	4.0	2	True			False			quận 7	tin thường	21/02/2023	phường bình thuận quận 7
89802	3.38	52	3.0	2.0	1	False			False		phạm thế hiển	quận 8	tin thường	12/02/2023	phạm thế hiển p5q8
88778	3.9	48			1	True			False			bình tân	tin thường	01/02/2023	mức giá
88266	5.0	90				False			False			bình tân	tin thường	07/01/2023	mức giá
88010	6.8	60	4.0	4.0	3	False			True		nam hòa	quận 9	tin thường	02/01/2023	đường nam hòa quận 9
85706	2.3	65	2.0	2.0		False			False		d1	quận 9	tin thường	08/12/2022	đường d1, phường phước long b, q9
84938	7.05	56	4		3	True			False			gò vấp	tin thường	01/12/2022	nguyễn tư giản phường 12 quận gò vấp
84682	14.0	85	4	4	3	True			False		số 2	thủ đức	tin thường	29/11/2022	đường số 20, phường hiệp bình chánh, quận thủ đức, tp hcm
100810	5.8	63	3.0	1		True			False			tân bình	tin thường	30/06/2023	mức giá
101066	6.0	56	4.0	5.0	2	False			False		số 8	thủ đức	tin thường	04/07/2023	đường số 8, phường hiệp bình phước, quận thủ đức, tp hcm
112074	4.55	57	3		2	True			False		lê văn quới	bình tân	tin thường	30/10/2023	lê văn quới, bình hưng hòa a, bình tân
84939	4.4	60	3.0	2.0	1	True			False		nguyễn tư giản	gò vấp	tin thường	01/12/2022	nguyễn tư giản, p12, gò vấp
83659	6.8	57	5.0	5.0	2	True			False			tân phú	tin thường	19/11/2022	mức giá
83147	5.5	120	1.0	1.0	1	False			False		đặng văn bi	thủ đức	tin thường	15/11/2022	đường đặng văn bi, phường trường thọ, quận thủ đức, thành phố hcm
82891	14.5	110				False			False			tân bình	tin thường	12/11/2022	mức giá
81611	3.75	46	2.0	2.0	2	True			False			tân bình	tin thường	03/11/2022	mức giá
80331	7.9	56	2.0	2.0	2	True			False		đoàn thị điểm	phú nhuận	tin thường	26/10/2022	đoàn thị điểm, p1, phú nhuận
113866	4.5	35	3.0	3.0	4	True			False		trường chinh	tân bình	tin thường	15/11/2023	trường chinh, p.14, tân bình
113610	4.66	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	18/11/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm, -dự án-, -dự án-
112586	3.8	25	3.0	3.0	4	False			False		nguyễn công hoan	phú nhuận	tin thường	08/11/2023	nguyễn công hoan
111306	6.7	48	6.0	5.0	2	True			False		lạc long quân	tân bình	tin thường	22/10/2023	lạc long quân, p.8, tân bình
102346	28.5	65			3	False			True			quận 3	tin thường	18/07/2023	mức giá
111050	7.0	59	4	4	4	False			True		số 6	thủ đức	tin thường	20/10/2023	đường số 6, phường linh trung, quận thủ đức, tp hcm
109258	6.3	58	3.0	2.0	1	False			False		số 8	thủ đức	tin thường	28/09/2023	đường số 8 trường thọ thủ đức,
107466	5.0	40	3.0	3.0	3	False			False		lũy bán bích	tân phú	tin thường	10/09/2023	luỹ bán bích
106186	1.35	110				True			False			bình chánh	tin thường	24/08/2023	mức giá
105674	11.8	79	4.0	4.0	5	True			False		lê quang định	gò vấp	tin thường	18/08/2023	lê quang định
105162	6.5	42	4.0	3.0	4	True	đông-bắc		False			phú nhuận	tin thường	14/08/2023	mức giá
103882	3.9	45	2	2	2	True			True			tân bình	tin thường	31/07/2023	mức giá
103114	5.8	90	3.0	3		False			False			tân bình	tin thường	24/07/2023	mức giá
102602	22.0	123	5.0	6.0	5	True			False			thủ đức	tin thường	18/07/2023	mức giá
85195	6.0	94	3.0	2.0		False	đông-nam		False		lương định của	quận 2	tin thường	03/12/2022	116 đường lương định của, phường an khánh, quận 2, tp hcm
85707	2.75	16	3.0	3.0	3	False			True		bạch đằng	bình thạnh	tin thường	08/12/2022	bạch đằng, phường 15, bình thạnh
100811	9.7	63	4.0		4	True			False			tân bình	tin thường	30/06/2023	mức giá
98763	3.5	71	2.0	2.0		False			False			quận 2	tin thường	08/06/2023	đặng đình tướng
96971	8.5	107			3	False			True		man thiện	quận 9	tin thường	16/05/2023	man thiện, hiệp phú, quận 9, hồ chí minh, -dự án-
96203	4.0	95			1	True			True		tăng nhơn phú	quận 9	tin thường	05/05/2023	tăng nhơn phú, phước long b, quận 9
94923	2.8	36	1	2		True			True		nguyễn đình chiểu	phú nhuận	tin thường	13/04/2023	nguyễn đình chiểu, phường 3, phú nhuận
93643	3.95	85	3.0	3.0	1	False			False			quận 7	tin thường	31/03/2023	mức giá
92875	5.9	136	6.0	6.0	5	False			False			tân bình	tin thường	21/03/2023	mức giá
92363	14.5	53	5.0		4	True			False			quận 10	tin thường	13/03/2023	mức giá
91339	8.7	62	4.0	5.0	5	True			False		trần thánh tông	tân bình	tin thường	04/03/2023	trần thánh tông
91083	3.2	50	2.0	1.0	2	False			True		mai văn vĩnh	quận 7	tin thường	28/02/2023	đường mai văn vĩnh, quận 7
90827	7.0	109	4.0		1	True			True			thủ đức	tin thường	26/02/2023	28/14
90571	12.0	60	4.0	3.0	4	True			True			bình thạnh	tin thường	23/02/2023	bình thanh, hồ chí minh
